OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Line Total,Total Unit Cost
SO - 0006310,2014-08-07,38,Wholesale,USD,AXW291,706,25,7,2546.0,17822.0,1196.62
SO - 0007973,2014-08-07,46,Wholesale,USD,AXW291,455,25,6,5386.8,32320.800000000003,2908.8720000000003
SO - 0010634,2014-08-07,15,Wholesale,USD,GUT930,943,23,11,1192.6000000000001,13118.600000000002,644.0040000000001
SO - 0009770,2014-08-07,112,Distributor,USD,AXW291,958,3,7,241.20000000000002,1688.4,178.488
SO - 0009444,2014-08-07,38,Wholesale,USD,AXW291,388,25,7,2546.0,17822.0,1196.62
SO - 0002700,2014-08-07,114,Export,USD,NXH382,874,13,12,2345.0,28140.0,1289.75
SO - 0003138,2014-08-07,105,Wholesale,USD,NXH382,543,24,10,917.9,9179.0,761.857
SO - 0003841,2014-08-07,117,Export,USD,AXW291,835,15,5,904.5,4522.5,479.38500000000005
SO - 0004117,2014-08-07,35,Wholesale,USD,NXH382,8,4,8,3932.9,31463.2,2556.385
SO - 0004581,2014-08-07,69,Distributor,USD,GUT930,535,15,8,3892.7000000000003,31141.600000000002,2296.693
SO - 0009191,2014-08-07,169,Distributor,USD,GUT930,274,29,9,194.3,1748.7,89.37800000000001
SO - 0004016,2014-08-08,165,Distributor,USD,AXW291,770,4,9,3899.4,35094.6,3080.5260000000003
SO - 0008895,2014-08-08,15,Wholesale,USD,AXW291,78,13,7,1078.7,7550.900000000001,862.96
SO - 0010710,2014-08-08,76,Distributor,USD,NXH382,949,27,11,891.1,9802.1,356.44000000000005
SO - 0008620,2014-08-08,170,Wholesale,USD,AXW291,394,6,6,2606.3,15637.800000000001,1485.591
SO - 0005694,2014-08-08,108,Export,USD,AXW291,555,4,9,1695.1000000000001,15255.900000000001,678.0400000000001
SO - 0005974,2014-08-08,123,Wholesale,USD,GUT930,540,26,8,3865.9,30927.2,3092.7200000000003
SO - 0006861,2014-08-08,172,Wholesale,USD,AXW291,362,7,5,3678.3,18391.5,2427.6780000000003
SO - 0007058,2014-08-08,29,Wholesale,USD,AXW291,4,29,11,1031.8,11349.8,567.49
SO - 0009317,2014-08-08,67,Export,USD,AXW291,456,1,11,5983.1,65814.1,2871.888
SO - 0009542,2014-08-08,18,Export,USD,AXW291,905,27,12,2532.6,30391.199999999997,2000.754
SO - 0001172,2014-08-08,85,Wholesale,USD,AXW291,304,18,9,1326.6000000000001,11939.400000000001,809.2260000000001
SO - 0001597,2014-08-08,142,Distributor,USD,AXW291,305,26,10,3611.3,36113.0,2672.362
SO - 0002285,2014-08-08,142,Distributor,USD,NXH382,423,19,6,3932.9,23597.4,1573.16
SO - 0005266,2014-08-08,22,Wholesale,USD,AXW291,642,9,6,2539.3,15235.800000000001,1904.4750000000001
SO - 0005632,2014-08-08,91,Wholesale,USD,AXW291,438,27,7,3705.1,25935.7,2778.825
SO - 0009774,2014-08-08,110,Wholesale,USD,AXW291,127,21,11,3953.0,43483.0,2134.6200000000003
SO - 0009765,2014-08-08,157,Distributor,USD,NXH382,537,17,12,2666.6,31999.199999999997,1466.63
SO - 0010068,2014-08-08,87,Distributor,USD,AXW291,812,17,9,3839.1,34551.9,2418.633
SO - 0010583,2014-08-08,53,Distributor,USD,GUT930,630,30,7,1909.5,13366.5,801.99
SO - 0009777,2014-08-08,5,Wholesale,USD,AXW291,679,14,8,1065.3,8522.4,681.792
SO - 000850,2014-08-08,119,Distributor,USD,AXW291,718,12,12,2432.1,29185.199999999997,2018.6429999999998
SO - 0002807,2014-08-08,45,Wholesale,USD,AXW291,972,24,6,1916.2,11497.2,1226.3680000000002
SO - 0003071,2014-08-08,110,Export,USD,AXW291,281,25,7,2271.3,15899.100000000002,1408.2060000000001
SO - 0007528,2014-08-08,118,Wholesale,USD,AXW291,587,15,6,2921.2000000000003,17527.2,2307.7480000000005
SO - 0009546,2014-08-08,116,Wholesale,USD,FLR025,677,17,7,1058.6000000000001,7410.200000000001,868.052
SO - 000452,2014-08-08,120,Distributor,USD,NXH382,310,14,6,3906.1,23436.6,3163.9410000000003
SO - 0003880,2014-08-08,4,Distributor,USD,GUT930,894,10,9,207.70000000000002,1869.3000000000002,157.852
SO - 0004020,2014-08-08,114,Wholesale,USD,GUT930,135,25,7,1969.8,13788.6,1654.6319999999998
SO - 0006491,2014-08-08,103,Wholesale,USD,AXW291,117,20,12,897.8000000000001,10773.6,574.5920000000001
SO - 0009182,2014-08-08,97,Distributor,USD,NXH382,25,1,12,3825.7000000000003,45908.4,3175.331
SO - 0010519,2014-08-08,136,Wholesale,USD,GUT930,921,11,10,2271.3,22713.0,1748.901
SO - 0009751,2014-08-08,141,Distributor,USD,AXW291,787,4,12,4013.3,48159.600000000006,2568.512
SO - 0008846,2014-08-08,41,Export,USD,AXW291,182,17,11,1058.6000000000001,11644.600000000002,825.7080000000001
SO - 0002686,2014-08-08,80,Distributor,USD,NXH382,980,16,11,2251.2000000000003,24763.200000000004,1148.112
SO - 0004033,2014-08-08,76,Wholesale,USD,NXH382,826,11,9,1105.5,9949.5,652.245
SO - 0005361,2014-08-08,42,Wholesale,USD,AXW291,973,1,9,670.0,6030.0,435.5
SO - 0006555,2014-08-08,114,Distributor,USD,GUT930,173,15,11,3939.6,43335.6,3269.868
SO - 0006786,2014-08-08,28,Export,USD,AXW291,605,1,11,214.4,2358.4,177.952
SO - 0007225,2014-08-08,102,Distributor,USD,GUT930,417,16,8,1695.1000000000001,13560.800000000001,830.599
SO - 0007589,2014-08-08,31,Export,USD,NXH382,82,16,11,234.5,2579.5,157.115
SO - 0008071,2014-08-08,16,Distributor,USD,GUT930,490,6,8,5427.0,43416.0,2496.42
SO - 0010292,2014-08-08,68,Wholesale,USD,GUT930,6,23,8,2479.0,19832.0,1884.04
SO - 000529,2014-08-09,169,Export,USD,AXW291,422,26,10,3966.4,39664.0,2776.48
SO - 000965,2014-08-09,87,Distributor,USD,AXW291,721,5,5,1085.4,5427.0,640.386
SO - 0003381,2014-08-09,29,Wholesale,USD,AXW291,839,19,11,1025.1000000000001,11276.100000000002,727.821
SO - 0003577,2014-08-09,169,Distributor,USD,AXW291,369,18,7,817.4,5721.8,498.614
SO - 0004383,2014-08-09,100,Wholesale,USD,AXW291,326,17,9,3577.8,32200.2,2003.5680000000002
SO - 0005389,2014-08-09,36,Distributor,USD,AXW291,269,19,7,5065.2,35456.4,2785.86
SO - 0006228,2014-08-09,47,Wholesale,USD,AXW291,688,30,8,5406.900000000001,43255.200000000004,4217.3820000000005
SO - 0006327,2014-08-09,171,Wholesale,USD,AXW291,617,3,6,4013.3,24079.800000000003,2929.7090000000003
SO - 0006612,2014-08-09,15,Wholesale,USD,AXW291,439,18,5,3946.3,19731.5,1933.6870000000001
SO - 0007144,2014-08-09,154,Wholesale,USD,AXW291,594,3,12,174.20000000000002,2090.4,73.164
SO - 0008243,2014-08-09,76,Distributor,USD,AXW291,961,26,7,3946.3,27624.100000000002,1578.5200000000002
SO - 0009533,2014-08-09,1,Wholesale,USD,AXW291,284,30,6,1333.3,7999.799999999999,1026.641
SO - 0002150,2014-08-09,118,Wholesale,USD,AXW291,231,10,10,2217.7000000000003,22177.000000000004,1552.39
SO - 0003095,2014-08-09,50,Wholesale,USD,GUT930,111,5,7,850.9,5956.3,655.193
SO - 0003840,2014-08-09,21,Distributor,USD,NXH382,7,2,12,5929.5,71154.0,3557.7
SO - 0005393,2014-08-09,21,Distributor,USD,AXW291,650,30,8,951.4,7611.2,732.578
SO - 0007352,2014-08-09,124,Wholesale,USD,GUT930,900,22,7,2284.7000000000003,15992.900000000001,1347.9730000000002
SO - 0008304,2014-08-09,109,Export,USD,GUT930,16,26,7,2552.7000000000003,17868.9,1480.566
SO - 0010687,2014-08-09,113,Export,USD,GUT930,772,15,9,1038.5,9346.5,695.7950000000001
SO - 0008918,2014-08-09,66,Distributor,USD,FLR025,154,1,8,1025.1000000000001,8200.800000000001,563.8050000000002
SO - 0002676,2014-08-09,162,Distributor,USD,NXH382,226,22,12,1922.9,23074.800000000003,1134.511
SO - 0006841,2014-08-09,157,Export,USD,AXW291,815,1,5,3819.0,19095.0,2864.25
SO - 0010168,2014-08-09,69,Wholesale,USD,NXH382,302,15,8,2646.5,21172.0,1931.945
SO - 0002389,2014-08-09,93,Distributor,USD,AXW291,8,13,5,6277.900000000001,31389.500000000004,3201.7290000000003
SO - 0003554,2014-08-09,10,Export,USD,NXH382,605,30,10,3986.5,39865.0,2232.44
SO - 0004817,2014-08-09,132,Export,USD,AXW291,106,5,10,944.7,9447.0,736.8660000000001
SO - 0005656,2014-08-09,19,Export,USD,AXW291,395,7,12,2385.2000000000003,28622.4,1025.6360000000002
SO - 0006432,2014-08-09,114,Distributor,USD,NXH382,106,13,11,1896.1000000000001,20857.100000000002,1573.7630000000001
SO - 0009334,2014-08-09,127,Distributor,USD,NXH382,424,16,6,5453.8,32722.800000000003,2890.514
SO - 0009132,2014-08-09,13,Wholesale,USD,GUT930,553,13,10,3845.8,38458.0,1884.442
SO - 0009535,2014-08-09,137,Export,USD,GUT930,585,27,12,1078.7,12944.400000000001,776.664
SO - 0001464,2014-08-09,53,Wholesale,USD,AXW291,163,6,5,1681.7,8408.5,1194.007
SO - 0001673,2014-08-09,167,Wholesale,USD,AXW291,605,22,7,1092.1000000000001,7644.700000000001,786.3120000000001
SO - 0008802,2014-08-09,109,Export,USD,FLR025,198,26,6,1031.8,6190.799999999999,577.808
SO - 0010458,2014-08-09,5,Distributor,USD,AXW291,341,21,9,1989.9,17909.100000000002,1691.415
SO - 0008929,2014-08-09,77,Wholesale,USD,AXW291,99,25,7,750.4,5252.8,547.7919999999999
SO - 000828,2014-08-09,1,Wholesale,USD,AXW291,454,1,5,1916.2,9581.0,1015.5860000000001
SO - 0001159,2014-08-09,75,Wholesale,USD,AXW291,937,19,5,891.1,4455.5,552.482
SO - 0003860,2014-08-09,95,Wholesale,USD,AXW291,505,26,11,3370.1,37071.1,2055.761
SO - 0008574,2014-08-09,117,Distributor,USD,GUT930,678,5,11,917.9,10096.9,706.783
SO - 000936,2014-08-10,57,Distributor,USD,AXW291,724,5,6,857.6,5145.6,660.3520000000001
SO - 000964,2014-08-10,50,Wholesale,USD,AXW291,323,19,10,268.0,2680.0,123.28
SO - 0003294,2014-08-10,90,Wholesale,USD,AXW291,18,28,11,1098.8,12086.8,736.196
SO - 0006925,2014-08-10,101,Distributor,USD,AXW291,417,30,9,1279.7,11517.300000000001,627.053
SO - 0009086,2014-08-10,35,Wholesale,USD,GUT930,956,14,10,1889.4,18894.0,1322.58
SO - 0001251,2014-08-10,74,Distributor,USD,AXW291,542,26,12,944.7,11336.400000000001,387.327
SO - 0001929,2014-08-10,68,Wholesale,USD,GUT930,845,14,11,2646.5,29111.5,1879.0149999999999
SO - 0002603,2014-08-10,80,Distributor,USD,NXH382,695,13,9,3557.7000000000003,32019.300000000003,2170.197
SO - 0005411,2014-08-10,45,Export,USD,NXH382,54,5,6,6003.2,36019.2,3902.08
SO - 0006477,2014-08-10,71,Distributor,USD,GUT930,714,21,6,2572.8,15436.800000000001,1595.1360000000002
SO - 0006562,2014-08-10,170,Wholesale,USD,AXW291,218,24,6,3845.8,23074.800000000003,2961.266
SO - 0006613,2014-08-10,43,Distributor,USD,GUT930,177,5,5,1025.1000000000001,5125.500000000001,645.8130000000001
SO - 0007446,2014-08-10,172,Export,USD,NXH382,97,26,12,1045.2,12542.400000000001,846.6120000000001
SO - 0007673,2014-08-10,15,Wholesale,USD,AXW291,389,20,5,247.9,1239.5,111.555
SO - 0010579,2014-08-10,154,Wholesale,USD,AXW291,42,19,7,5889.3,41225.1,4711.4400000000005
SO - 0009583,2014-08-10,120,Wholesale,USD,FLR025,426,18,8,1159.1000000000001,9272.800000000001,776.5970000000001
SO - 0003765,2014-08-10,56,Distributor,USD,AXW291,441,3,6,3979.8,23878.800000000003,2626.668
SO - 0003897,2014-08-10,53,Export,USD,FLR025,314,1,9,1098.8,9889.199999999999,670.2679999999999
SO - 0005647,2014-08-10,140,Wholesale,USD,GUT930,628,16,7,2680.0,18760.0,1206.0
SO - 0005933,2014-08-10,133,Wholesale,USD,AXW291,815,1,9,971.5,8743.5,680.05
SO - 0008076,2014-08-10,49,Wholesale,USD,AXW291,41,2,5,1038.5,5192.5,664.64
SO - 0009204,2014-08-10,100,Distributor,USD,NXH382,455,13,9,3852.5,34672.5,1541.0
SO - 0009625,2014-08-10,103,Wholesale,USD,AXW291,650,20,12,897.8000000000001,10773.6,574.5920000000001
SO - 0009653,2014-08-10,43,Wholesale,USD,AXW291,662,26,8,1031.8,8254.4,546.854
SO - 0008292,2014-08-10,119,Wholesale,USD,AXW291,13,26,5,1058.6000000000001,5293.000000000001,571.6440000000001
SO - 0008380,2014-08-10,125,Export,USD,GUT930,260,14,12,904.5,10854.0,443.205
SO - 0009102,2014-08-10,30,Wholesale,USD,GUT930,330,18,9,194.3,1748.7,106.86500000000001
SO - 0002079,2014-08-10,132,Wholesale,USD,NXH382,610,11,5,1065.3,5326.5,521.997
SO - 0002362,2014-08-10,22,Wholesale,USD,AXW291,479,4,8,3919.5,31356.0,3292.3799999999997
SO - 0003742,2014-08-10,80,Wholesale,USD,AXW291,172,3,6,1031.8,6190.799999999999,691.306
SO - 0007465,2014-08-10,97,Wholesale,USD,GUT930,890,15,9,1038.5,9346.5,747.72
SO - 0001101,2014-08-10,15,Wholesale,USD,NXH382,280,14,6,3758.7000000000003,22552.2,3082.134
SO - 0002823,2014-08-10,79,Wholesale,USD,AXW291,646,1,9,1051.9,9467.1,662.6970000000001
SO - 0005911,2014-08-10,138,Wholesale,USD,AXW291,395,14,9,1855.9,16703.100000000002,965.0680000000001
SO - 0006338,2014-08-10,57,Wholesale,USD,NXH382,285,14,7,3979.8,27858.600000000002,3144.0420000000004
SO - 0002326,2014-08-11,163,Wholesale,USD,AXW291,155,2,9,3035.1,27315.899999999998,1578.252
SO - 0005232,2014-08-11,44,Wholesale,USD,AXW291,124,15,8,3906.1,31248.8,2812.392
SO - 0006455,2014-08-11,1,Wholesale,USD,AXW291,916,2,11,837.5,9212.5,644.875
SO - 0006501,2014-08-11,172,Export,USD,AXW291,114,15,12,3912.8,46953.600000000006,1995.528
SO - 0001914,2014-08-11,33,Distributor,USD,NXH382,723,25,6,3906.1,23436.6,2421.782
SO - 0003133,2014-08-11,58,Wholesale,USD,AXW291,500,26,9,3946.3,35516.700000000004,2999.188
SO - 0003758,2014-08-11,24,Distributor,USD,AXW291,768,25,6,1118.9,6713.400000000001,626.5840000000001
SO - 0006824,2014-08-11,33,Wholesale,USD,NXH382,850,26,8,2358.4,18867.2,1108.448
SO - 0007372,2014-08-11,154,Distributor,USD,AXW291,872,5,10,5266.2,52662.0,3528.3540000000003
SO - 0010351,2014-08-11,146,Distributor,USD,FLR025,191,9,11,1011.7,11128.7,789.1260000000001
SO - 0009935,2014-08-11,37,Distributor,USD,AXW291,536,26,9,1072.0,9648.0,621.76
SO - 0001466,2014-08-11,72,Wholesale,USD,AXW291,302,11,10,1172.5,11725.0,715.225
SO - 0003188,2014-08-11,153,Export,USD,NXH382,525,24,6,2619.7000000000003,15718.2,1047.88
SO - 0007572,2014-08-11,89,Wholesale,USD,AXW291,488,5,12,1065.3,12783.599999999999,458.07899999999995
SO - 0009273,2014-08-11,74,Distributor,USD,AXW291,135,15,7,3865.9,27061.3,1700.996
SO - 0010348,2014-08-11,68,Distributor,USD,AXW291,283,30,8,1929.6000000000001,15436.800000000001,1196.352
SO - 0001214,2014-08-11,124,Wholesale,USD,NXH382,525,20,7,2351.7000000000003,16461.9,1716.7410000000002
SO - 0002471,2014-08-11,174,Wholesale,USD,GUT930,915,25,9,2680.0,24120.0,2090.4
SO - 0003065,2014-08-11,172,Wholesale,USD,FLR025,812,15,5,3658.2000000000003,18291.0,2780.2320000000004
SO - 0003989,2014-08-11,175,Distributor,USD,FLR025,591,7,10,3169.1,31691.0,1331.022
SO - 0004408,2014-08-11,113,Distributor,USD,AXW291,787,3,7,1145.7,8019.900000000001,836.361
SO - 0004701,2014-08-11,90,Wholesale,USD,AXW291,790,4,5,3839.1,19195.5,1881.1589999999999
SO - 0007320,2014-08-11,13,Wholesale,USD,AXW291,439,18,5,1118.9,5594.5,794.419
SO - 0009806,2014-08-11,127,Wholesale,USD,GUT930,213,2,5,3939.6,19698.0,2403.156
SO - 0009418,2014-08-11,17,Wholesale,USD,AXW291,688,5,5,984.9,4924.5,630.336
SO - 0009197,2014-08-11,18,Wholesale,USD,AXW291,59,19,7,891.1,6237.7,623.77
SO - 000286,2014-08-11,68,Wholesale,USD,AXW291,990,25,9,2485.7000000000003,22371.300000000003,1789.7040000000002
SO - 000838,2014-08-11,122,Distributor,USD,AXW291,754,14,8,1809.0,14472.0,1465.2900000000002
SO - 000947,2014-08-11,27,Wholesale,USD,AXW291,697,4,11,2298.1,25279.1,988.183
SO - 0008986,2014-08-11,127,Wholesale,USD,AXW291,360,13,9,938.0,8442.0,750.4000000000001
SO - 000130,2014-08-11,103,Wholesale,USD,AXW291,345,7,6,2901.1,17406.6,2378.9019999999996
SO - 0002222,2014-08-11,144,Wholesale,USD,AXW291,175,14,12,1842.5,22110.0,902.8249999999999
SO - 0002872,2014-08-11,73,Export,USD,AXW291,278,1,12,3691.7000000000003,44300.4,2768.775
SO - 0003107,2014-08-11,173,Wholesale,USD,GUT930,379,25,5,1688.4,8442.0,861.0840000000001
SO - 0003411,2014-08-11,101,Distributor,USD,FLR025,269,21,11,2887.7000000000003,31764.700000000004,1443.8500000000001
SO - 0004629,2014-08-11,101,Wholesale,USD,AXW291,704,8,11,810.7,8917.7,680.988
SO - 0004725,2014-08-11,68,Wholesale,USD,NXH382,19,2,10,1065.3,10653.0,585.9150000000001
SO - 0005557,2014-08-11,161,Wholesale,USD,AXW291,405,25,11,683.4,7517.4,314.364
SO - 0006459,2014-08-11,98,Wholesale,USD,NXH382,707,10,6,2003.3,12019.8,1242.046
SO - 0006936,2014-08-11,86,Wholesale,USD,FLR025,87,16,9,3912.8,35215.200000000004,2817.216
SO - 0007620,2014-08-11,43,Distributor,USD,GUT930,31,6,9,1963.1000000000001,17667.9,1629.373
SO - 0008637,2014-08-11,175,Distributor,USD,NXH382,167,5,6,1011.7,6070.200000000001,435.031
SO - 0009167,2014-08-11,67,Wholesale,USD,AXW291,292,28,11,871.0,9581.0,426.79
SO - 0001188,2014-08-12,34,Wholesale,USD,AXW291,990,26,6,1025.1000000000001,6150.6,789.3270000000001
SO - 0004418,2014-08-12,159,Distributor,USD,AXW291,584,2,5,743.7,3718.5,468.531
SO - 0004468,2014-08-12,101,Distributor,USD,AXW291,903,20,5,1045.2,5226.0,512.148
SO - 0004838,2014-08-12,2,Wholesale,USD,AXW291,96,12,5,3819.0,19095.0,2864.25
SO - 0007456,2014-08-12,78,Distributor,USD,AXW291,757,18,12,1896.1000000000001,22753.2,796.3620000000001
SO - 0007559,2014-08-12,21,Wholesale,USD,AXW291,12,3,9,3289.7000000000003,29607.300000000003,2500.172
SO - 0008561,2014-08-12,35,Distributor,USD,AXW291,714,3,5,1005.0,5025.0,804.0
SO - 0009932,2014-08-12,124,Wholesale,USD,GUT930,661,10,7,1018.4,7128.8,855.4559999999999
SO - 000529,2014-08-12,169,Export,USD,AXW291,315,26,10,3966.4,39664.0,2776.48
SO - 000961,2014-08-12,36,Wholesale,USD,AXW291,818,26,12,1045.2,12542.400000000001,418.08000000000004
SO - 0003721,2014-08-12,107,Wholesale,USD,GUT930,109,26,7,5735.2,40146.4,2810.248
SO - 0004419,2014-08-12,74,Distributor,USD,FLR025,270,26,5,3979.8,19899.0,3104.244
SO - 0005092,2014-08-12,121,Wholesale,USD,AXW291,397,20,11,938.0,10318.0,684.74
SO - 0005418,2014-08-12,113,Wholesale,USD,AXW291,117,16,8,2452.2000000000003,19617.600000000002,1324.1880000000003
SO - 0006517,2014-08-12,171,Wholesale,USD,AXW291,843,25,11,227.8,2505.8,134.402
SO - 000226,2014-08-12,140,Wholesale,USD,GUT930,437,19,8,871.0,6968.0,705.51
SO - 000537,2014-08-12,151,Distributor,USD,GUT930,4,28,8,2492.4,19939.2,1320.9720000000002
SO - 0002689,2014-08-12,5,Distributor,USD,AXW291,220,4,9,1031.8,9286.199999999999,650.034
SO - 0003203,2014-08-12,134,Wholesale,USD,AXW291,22,14,11,2338.3,25721.300000000003,1964.172
SO - 0003839,2014-08-12,19,Distributor,USD,AXW291,700,27,12,1058.6000000000001,12703.2,497.54200000000003
SO - 0006723,2014-08-12,142,Distributor,USD,GUT930,92,26,8,1065.3,8522.4,426.12
SO - 0006745,2014-08-12,132,Wholesale,USD,NXH382,568,4,11,1802.3,19825.3,1063.357
SO - 0006839,2014-08-12,135,Distributor,USD,AXW291,384,18,9,1876.0,16884.0,1575.84
SO - 0009418,2014-08-12,17,Wholesale,USD,AXW291,623,5,5,984.9,4924.5,630.336
SO - 0008124,2014-08-12,74,Distributor,USD,AXW291,532,26,8,1018.4,8147.2,794.352
SO - 0001317,2014-08-12,90,Wholesale,USD,AXW291,854,26,11,227.8,2505.8,150.348
SO - 0003312,2014-08-12,175,Wholesale,USD,GUT930,918,5,9,1849.2,16642.8,795.1560000000001
SO - 0003327,2014-08-12,29,Distributor,USD,GUT930,64,17,8,241.20000000000002,1929.6000000000001,202.608
SO - 0003763,2014-08-12,49,Distributor,USD,GUT930,323,14,12,3423.7000000000003,41084.4,2533.538
SO - 0004676,2014-08-12,105,Export,USD,NXH382,421,14,8,4006.6,32052.8,2524.158
SO - 0004960,2014-08-12,83,Wholesale,USD,AXW291,677,14,12,3926.2000000000003,47114.4,2944.65
SO - 0006644,2014-08-12,46,Distributor,USD,AXW291,682,22,7,5507.400000000001,38551.8,2533.4040000000005
SO - 0010674,2014-08-12,90,Wholesale,USD,NXH382,23,3,10,1708.5,17085.0,1383.885
SO - 0009205,2014-08-12,132,Wholesale,USD,GUT930,883,2,8,2659.9,21279.2,2260.915
SO - 0001232,2014-08-12,20,Wholesale,USD,GUT930,846,18,5,2586.2000000000003,12931.000000000002,1396.5480000000002
SO - 0001669,2014-08-12,11,Wholesale,USD,AXW291,728,26,9,1031.8,9286.199999999999,598.444
SO - 0003276,2014-08-12,135,Wholesale,USD,NXH382,467,13,8,6170.7,49365.6,4010.955
SO - 0008212,2014-08-12,146,Wholesale,USD,NXH382,54,26,5,3859.2000000000003,19296.0,2662.848
SO - 0010141,2014-08-12,124,Wholesale,USD,AXW291,92,14,5,1989.9,9949.5,1691.415
SO - 0009749,2014-08-12,128,Wholesale,USD,NXH382,34,26,5,5132.2,25661.0,2925.354
SO - 0001548,2014-08-12,121,Export,USD,NXH382,723,26,6,2257.9,13547.400000000001,1128.95
SO - 0001599,2014-08-12,101,Export,USD,GUT930,39,19,7,1065.3,7457.099999999999,862.893
SO - 0001806,2014-08-12,13,Export,USD,AXW291,114,28,10,3926.2000000000003,39262.0,3219.484
SO - 0002282,2014-08-12,165,Wholesale,USD,AXW291,281,27,9,2418.7000000000003,21768.300000000003,1596.3420000000003
SO - 0003940,2014-08-12,133,Wholesale,USD,AXW291,289,14,11,2010.0,22110.0,1447.2
SO - 0007446,2014-08-12,172,Export,USD,NXH382,668,26,12,1045.2,12542.400000000001,846.6120000000001
SO - 0007846,2014-08-12,2,Distributor,USD,GUT930,497,14,9,187.6,1688.3999999999999,76.916
SO - 0007981,2014-08-12,81,Wholesale,USD,AXW291,535,21,11,4020.0,44220.0,3135.6
SO - 0008459,2014-08-12,105,Export,USD,AXW291,538,26,9,1112.2,10009.800000000001,633.954
SO - 0008643,2014-08-13,113,Export,USD,NXH382,122,25,11,2244.5,24689.5,1705.82
SO - 000262,2014-08-13,156,Wholesale,USD,AXW291,783,4,8,1105.5,8844.0,652.245
SO - 0002397,2014-08-13,78,Wholesale,USD,GUT930,993,13,11,207.70000000000002,2284.7000000000003,85.157
SO - 0003557,2014-08-13,34,Distributor,USD,AXW291,441,25,8,1078.7,8629.6,679.581
SO - 0005968,2014-08-13,30,Wholesale,USD,GUT930,806,18,9,194.3,1748.7,106.86500000000001
SO - 0007672,2014-08-13,167,Distributor,USD,NXH382,791,4,9,6452.1,58068.9,4387.428000000001
SO - 0007776,2014-08-13,164,Wholesale,USD,AXW291,17,10,11,241.20000000000002,2653.2000000000003,190.54800000000003
SO - 0009422,2014-08-13,95,Distributor,USD,AXW291,501,6,9,1038.5,9346.5,571.1750000000001
SO - 0010165,2014-08-13,127,Distributor,USD,GUT930,523,2,9,3323.2000000000003,29908.800000000003,1927.4560000000001
SO - 000540,2014-08-13,90,Export,USD,AXW291,205,18,10,6217.6,62176.0,5284.96
SO - 000982,2014-08-13,2,Wholesale,USD,AXW291,363,26,9,1051.9,9467.1,441.798
SO - 0003634,2014-08-13,58,Export,USD,AXW291,967,26,12,6177.400000000001,74128.8,3891.762
SO - 0004911,2014-08-13,132,Distributor,USD,GUT930,830,5,12,2673.3,32079.600000000002,1229.718
SO - 0005332,2014-08-13,4,Distributor,USD,AXW291,385,26,5,3323.2000000000003,16616.0,1860.9920000000004
